"numcode","VMAR_Group","ccode","country","VMAR_Region","year","GPOP","CPOP","GPRO","LANG","CUSTOM","BELIEF","RELIGS1","RACE","GROUPCON","GC119","GC2","GC6B","GC7","GC10","GC11","AUTLOST","YEARWT","MAGN","PRSTAT","AUTONEND","TRANSYR","SEPX","SEPKIN","EMIG","DISPLACE","POLDIS","ECDIS","CULPO1","CULPO2","GOJPA","AUTON2","AUTGAIN","AUTPRO","LEGISREP","EXECREP","GUARREP","POLGR","ECGR","CULGR","KINSUP","KINMATSUP","KINPOLSUP","KINMILSUP","STASUP","STAMATSUP","STAPOLSUP","STAMILSUP","NSASUP","NSAMATSUP","NSAPOLSUP","NSAMILSUP","INTRACON","FACTCC1","FACTSEV1","FACTCC2","FACTSEV2","FACTCC3","FACTSEV3","INTERCON","CCGROUP1","CCGROUPSEV1","CCGROUP2","CCGROUPSEV2","CCGROUP3","CCGROUPSEV3","PROT","REB","REPGENCIV","REPNVIOL","REPVIOL"
51702,"Hutus",517,"Rwanda","Sub-Saharan Africa",2004,7713072,9127896,0.845,0,0,0,1,0,0,1,0,0,0,1,2,0.6,5,3,1,"15th century","1962",0,0,0,0,3,2,0,0,5,0,-99,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,1,0,0
51702,"Hutus",517,"Rwanda","Sub-Saharan Africa",2005,7924601,9378226,0.845,0,0,0,1,0,0,1,0,0,0,1,2,0.6,5,3,1,"15th century","1962",0,0,1,0,3,2,0,0,5,0,-99,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,3
51702,"Hutus",517,"Rwanda","Sub-Saharan Africa",2006,8144254,9638170,0.845,0,0,0,1,0,0,1,0,0,0,1,2,0.6,5,3,1,"15th century","1962",0,0,0,0,3,2,0,0,5,0,-99,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
52001,"Issaq",520,"Somalia","Sub-Saharan Africa",2004,1776488,8459467,0.21,0,0,0,5,0,3,3,1,3,3,3,3,0.6,5,3,1,"1884","1960",3,0,0,0,0,0,0,0,2,0,-99,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
52001,"Issaq",520,"Somalia","Sub-Saharan Africa",2005,1838014,8752449,0.21,0,0,0,5,0,3,3,1,3,3,3,3,0.6,5,3,1,"1884","1960",3,0,0,0,0,0,0,0,2,0,-99,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
52001,"Issaq",520,"Somalia","Sub-Saharan Africa",2006,1896338,9030180,0.21,0,0,0,5,0,3,3,1,3,3,3,3,0.6,5,3,1,"1884","1960",3,0,0,0,0,0,0,0,2,0,-99,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
52201,"Afars",522,"Djibouti","Sub-Saharan Africa",2004,163415,466900,0.35,1,1,0,5,0,3,2,1,3,3,3,2,1,5,3,3,"1896","1977",3,1,0,0,1,3,0,0,3,0,-99,0,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
52201,"Afars",522,"Djibouti","Sub-Saharan Africa",2005,166846,476703,0.35,1,1,0,5,0,3,2,1,3,3,3,2,1,5,3,3,"1896","1977",3,1,1,1,1,3,0,0,3,0,-99,0,1,1,1,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,3,4,4,5,5
52201,"Afars",522,"Djibouti","Sub-Saharan Africa",2006,170286,486530,0.35,1,1,0,5,0,3,2,1,3,3,3,2,1,5,3,3,"1896","1977",3,1,0,0,1,3,0,0,3,0,-99,0,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,1,0,2,0,3
53001,"Afars",530,"Ethiopia","Sub-Saharan Africa",2004,2905488,72637206,0.04,2,1,0,5,0,3,1,1,3,3,3,2,2.5,2,3,3,"1975","late 19th century",3,1,0,0,1,1,0,0,3,1,1992,-99,1,1,1,3,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,"",0,"","0","","0",1,"Somalis",3,"",0,"",0,0,1,0,0,4
53001,"Afars",530,"Ethiopia","Sub-Saharan Africa",2005,2999212,74980293,0.04,2,1,0,5,0,3,1,1,3,3,3,2,2.5,2,3,3,"1975","late 19th century",3,1,0,2,1,1,0,0,3,1,1992,-99,1,1,1,3,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,"",0,"","0","","0",1,"Somalis",3,"",0,"",0,0,0,0,0,0
53001,"Afars",530,"Ethiopia","Sub-Saharan Africa",2006,3096456,77411403,0.04,2,1,0,5,0,3,1,1,3,3,3,2,2.5,2,3,3,"1975","late 19th century",3,1,0,1,1,1,0,0,3,1,1992,-99,1,1,1,3,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,"",0,"","0","","0",1,"Oromo",3,"",0,"",0,0,0,0,0,0
53004,"Oromo",530,"Ethiopia","Sub-Saharan Africa",2004,29054882,72637206,0.4,0,0,0,5,0,2,1,1,3,3,3,1,0.6,5,3,1,"1882","1941",3,0,1,0,1,0,2,0,3,1,1992,-99,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Somalis",5,"Tigrayan",4,"",0,4,5,3,5,5
53004,"Oromo",530,"Ethiopia","Sub-Saharan Africa",2005,29992117,74980293,0.4,0,0,0,5,0,2,1,1,3,3,3,1,0.6,5,3,1,"1882","1941",3,0,0,1,1,0,2,0,3,1,1992,-99,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"OPDO & OFDM",1,"","0","","0",1,"Somalis",5,"",0,"",0,3,5,3,5,5
53004,"Oromo",530,"Ethiopia","Sub-Saharan Africa",2006,30964561,77411403,0.4,0,0,0,5,0,2,1,1,3,3,3,1,0.6,5,3,1,"1882","1941",3,0,0,0,1,0,2,0,3,1,1992,-99,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Oromo Clans",1,"","0","","0",1,"Afars",3,"",0,"",0,3,5,3,4,5
53005,"Somalis",530,"Ethiopia","Sub-Saharan Africa",2004,4358232,72637206,0.06,2,1,0,5,0,3,1,1,3,3,3,3,0,3,1,0,"-99","1954",3,1,0,0,2,1,0,0,3,1,1992,-99,1,0,1,4,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,"Somali clans",4,"","0","","0",1,"Oromos",3,"Afars",3,"",0,0,5,5,0,5
53005,"Somalis",530,"Ethiopia","Sub-Saharan Africa",2005,4498818,74980293,0.06,2,1,0,5,0,3,1,1,3,3,3,3,0,3,1,0,"-99","1954",3,1,0,1,2,1,0,0,3,1,1992,-99,1,0,1,4,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,"",0,"","0","","0",1,"Oromos",5,"Afars",3,"",0,0,5,5,0,5
53005,"Somalis",530,"Ethiopia","Sub-Saharan Africa",2006,4644684,77411403,0.06,2,1,0,5,0,3,1,1,3,3,3,3,0,3,1,0,"-99","1954",3,1,0,0,2,1,0,0,3,1,1992,-99,1,0,1,4,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,"Somali clans",4,"","0","","0",0,"",0,"",0,"",0,0,5,4,0,5
53006,"Tigreans",530,"Ethiopia","Sub-Saharan Africa",2004,5084604,72637206,0.07,2,1,2,2,0,3,1,1,3,3,2,3,0,0,0,0,"-99","-99",3,0,0,0,0,0,0,0,3,1,1992,-99,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,"",0,"","0","","0",1,"Oromo",4,"",0,"",0,0,0,0,0,0
53006,"Tigreans",530,"Ethiopia","Sub-Saharan Africa",2005,5248621,74980293,0.07,2,1,2,2,0,3,1,1,3,3,2,3,0,0,0,0,"-99","-99",3,0,0,0,0,0,0,0,3,1,1992,-99,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
53006,"Tigreans",530,"Ethiopia","Sub-Saharan Africa",2006,5418798,77411403,0.07,2,1,2,2,0,3,1,1,3,3,2,3,0,0,0,0,"-99","-99",3,0,0,0,0,0,0,0,3,1,1992,-99,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
53007,"Amhara",530,"Ethiopia","Sub-Saharan Africa",2004,18159302,72637206,0.25,2,1,2,2,0,3,1,1,3,3,0,1,0,0,0,0,"-99","-99",0,0,0,0,0,0,0,0,3,1,1992,-99,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,2,5,0
53007,"Amhara",530,"Ethiopia","Sub-Saharan Africa",2005,18745073,74980293,0.25,2,1,2,2,0,3,1,1,3,3,0,1,0,0,0,0,"-99","-99",0,0,0,0,0,0,0,0,3,1,1992,-99,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,1,0,2,5,0
53007,"Amhara",530,"Ethiopia","Sub-Saharan Africa",2006,19352851,77411403,0.25,2,1,2,2,0,3,1,1,3,3,0,1,0,0,0,0,"-99","-99",0,0,0,0,0,0,0,0,3,1,1992,-99,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,2,0,0
53101,"Afars",531,"Eritrea","Sub-Saharan Africa",2004,196293,4907337,0.04,1,1,2,5,0,3,1,1,3,3,3,2,1,5,3,3,"1890","1993",3,1,-99,0,2,2,0,0,3,0,-99,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,3,4,0
53101,"Afars",531,"Eritrea","Sub-Saharan Africa",2005,202782,5069562,0.04,1,1,2,5,0,3,1,1,3,3,3,2,1,5,3,3,"1890","1993",3,1,-99,0,2,2,0,0,3,0,-99,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
53101,"Afars",531,"Eritrea","Sub-Saharan Africa",2006,208573,5214330,0.04,1,1,2,5,0,3,1,1,3,3,3,2,1,5,3,3,"1890","1993",3,1,1,0,2,2,0,0,3,0,-99,0,0,0,0,4,2,1,1,1,0,0,1,1,0,0,1,1,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
54001,"Bakongo",540,"Angola","Sub-Saharan Africa",2004,1216572,11391126,0.1068,2,1,0,1,0,3,1,1,3,3,2,1,1,5,3,3,"1665","1975",0,1,0,0,2,2,0,0,2,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
54001,"Bakongo",540,"Angola","Sub-Saharan Africa",2005,1250303,11706954,0.1068,2,1,0,1,0,3,1,1,3,3,2,1,1,5,3,3,"1665","1975",0,1,0,0,2,2,0,0,2,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
54001,"Bakongo",540,"Angola","Sub-Saharan Africa",2006,1280832,11992807,0.1068,2,1,0,1,0,3,1,1,3,3,2,1,1,5,3,3,"1665","1975",0,1,0,0,2,2,0,0,2,0,-99,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
54002,"Ovimbundu",540,"Angola","Sub-Saharan Africa",2004,4214717,11391126,0.37,0,0,0,1,0,3,1,1,3,3,1,1,1,5,3,3,"early 20th century","1975",0,0,0,0,1,1,0,0,2,0,-99,0,1,1,0,1,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,"",0,"","0","","0",1,"-99",1,"",0,"",0,1,0,0,-99,0
54002,"Ovimbundu",540,"Angola","Sub-Saharan Africa",2005,4331573,11706954,0.37,0,0,0,1,0,3,1,1,3,3,1,1,1,5,3,3,"early 20th century","1975",0,0,-99,-99,1,1,0,0,2,0,-99,0,1,1,0,1,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,"",0,"","0","","0",1,"Kimbundu",3,"",0,"",0,1,0,0,0,0
54002,"Ovimbundu",540,"Angola","Sub-Saharan Africa",2006,4437339,11992807,0.37,0,0,0,1,0,3,1,1,3,3,1,1,1,5,3,3,"early 20th century","1975",0,0,0,0,1,1,0,0,2,0,-99,0,1,1,0,1,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
54003,"Cabinda",540,"Angola","Sub-Saharan Africa",2004,273387,11391126,0.024,1,1,0,1,0,3,3,1,3,3,3,1,1.6666666666666667,3,3,3,"1956","1975",3,1,0,0,4,3,2,0,4,0,-99,0,0,0,0,4,2,0,0,0,0,0,1,0,1,0,1,1,0,0,1,"FLEC vs. Civilians",2,"","0","","0",0,"",0,"",0,"",0,4,4,5,3,5
54003,"Cabinda",540,"Angola","Sub-Saharan Africa",2005,280967,11706954,0.024,1,1,0,1,0,3,3,1,3,3,3,1,1.6666666666666667,3,3,3,"1956","1975",3,1,0,0,4,3,2,0,4,0,-99,0,0,0,0,4,2,0,0,0,0,0,1,1,1,0,1,1,0,0,0,"",0,"","0","","0",1,"Cabindan Catholics vs Papal Envoy",1,"",0,"",0,4,4,5,3,5
54003,"Cabinda",540,"Angola","Sub-Saharan Africa",2006,287827,11992807,0.024,1,1,0,1,0,3,3,1,3,3,3,1,1.6666666666666667,3,3,3,"1956","1975",3,1,0,0,4,3,2,0,4,0,-99,0,0,0,1,4,2,0,0,0,0,0,1,1,1,0,1,1,0,0,-99,"-99",-99,"","0","","0",0,"",0,"",0,"",0,3,5,5,3,4
55101,"Bemba",551,"Zambia","Sub-Saharan Africa",2004,3727089,10962026,0.34,0,0,0,-99,0,3,4,1,3,3,2,1,1,5,3,3,"1899","1964",1,0,0,0,0,0,0,0,2,0,-99,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,3,0
55101,"Bemba",551,"Zambia","Sub-Saharan Africa",2005,3779230,11115381,0.34,0,0,0,-99,0,3,4,1,3,3,2,1,1,5,3,3,"1899","1964",1,0,0,0,0,0,0,0,2,0,-99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,3,0,0,3,5
55101,"Bemba",551,"Zambia","Sub-Saharan Africa",2006,3838006,11288253,0.34,0,0,0,-99,0,3,4,1,3,3,2,1,1,5,3,3,"1899","1964",1,0,0,0,0,0,0,0,2,0,-99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Chinese",1,"",0,"",0,3,0,0,3,4
55102,"Lozi",551,"Zambia","Sub-Saharan Africa",2004,613873,10962026,0.056,1,1,-99,-99,0,3,2,1,3,3,3,1,2,2,2,3,"1969","1964",3,1,0,0,0,1,0,0,2,0,-99,0,1,1,0,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,1,0,0,0,0
55102,"Lozi",551,"Zambia","Sub-Saharan Africa",2005,622461,11115381,0.056,1,1,-99,-99,0,3,2,1,3,3,3,1,2,2,2,3,"1969","1964",3,1,0,0,0,1,0,0,2,0,-99,0,1,1,0,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,-99,"Rival royal factions",-99,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
55102,"Lozi",551,"Zambia","Sub-Saharan Africa",2006,632142,11288253,0.056,1,1,-99,-99,0,3,2,1,3,3,3,1,2,2,2,3,"1969","1964",3,1,0,0,0,1,0,0,2,0,-99,0,1,1,0,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
55201,"Europeans",552,"Zimbabwe","Sub-Saharan Africa",2004,46940,11735046,0.004,2,1,-99,3,3,1,5,0,0,0,1,3,0,1,1,0,"-99","1980",0,0,1,1,4,4,0,0,2,0,-99,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Zanu-PF",4,"",0,"",0,1,0,4,3,0
55201,"Europeans",552,"Zimbabwe","Sub-Saharan Africa",2005,46558,11639470,0.004,2,1,-99,3,3,1,5,0,0,0,1,3,0,2,1,0,"-99","1980",0,0,1,1,4,4,0,0,2,0,-99,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,1,0,4,0,0
55201,"Europeans",552,"Zimbabwe","Sub-Saharan Africa",2006,46177,11544326,0.004,2,1,-99,3,3,1,5,0,0,0,1,3,0,2,1,0,"-99","1980",0,0,1,1,4,4,0,0,2,0,-99,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,1,0,4,0,0
55203,"Ndebele",552,"Zimbabwe","Sub-Saharan Africa",2004,1642906,11735046,0.14,2,1,-99,-99,0,3,-99,1,3,3,3,1,1,5,3,3,"1893","1980",3,0,0,1,2,1,0,1,2,0,-99,0,1,1,1,4,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,1,0,4,2,0
55203,"Ndebele",552,"Zimbabwe","Sub-Saharan Africa",2005,1629526,11639470,0.14,2,1,-99,-99,0,3,-99,1,3,3,3,1,1,5,3,3,"1893","1980",3,0,0,1,2,1,0,1,2,0,-99,0,1,1,1,4,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,1,0,4,2,0
55203,"Ndebele",552,"Zimbabwe","Sub-Saharan Africa",2006,1616206,11544326,0.14,2,1,-99,-99,0,3,-99,1,3,3,3,1,1,5,3,3,"1893","1980",3,0,0,1,2,1,0,1,2,0,-99,0,1,1,1,4,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,1,0,4,2,0
56001,"Asians",560,"South Africa","Sub-Saharan Africa",2004,1222855,47032866,0.026,1,1,2,10,3,3,5,0,0,0,1,3,0,3,1,0,"-99","1934",0,0,0,0,0,1,0,0,2,0,-99,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Blacks",3,"",0,"",0,1,0,0,0,0
56001,"Asians",560,"South Africa","Sub-Saharan Africa",2005,1187086,47483447,0.025,1,1,2,10,3,3,5,0,0,0,1,3,0,3,1,0,"-99","1934",0,0,0,0,0,1,0,0,2,0,-99,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
56001,"Asians",560,"South Africa","Sub-Saharan Africa",2006,1198142,47925669,0.025,1,1,2,10,3,3,5,0,0,0,1,3,0,3,1,0,"-99","1934",0,0,0,0,0,1,0,0,2,0,-99,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
56003,"Coloreds",560,"South Africa","Sub-Saharan Africa",2004,4153002,47032866,0.0883,1,0,0,3,2,2,4,1,2,2,1,0,0,4,1,0,"-99","1910",0,0,0,0,0,1,0,0,2,0,-99,-99,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0","0","0","0",0,"0",0,"0",0,"0",0,-99,0,0,0,0
56003,"Coloreds",560,"South Africa","Sub-Saharan Africa",2005,4192788,47483447,0.0883,1,0,0,3,2,2,4,1,2,2,1,0,0,4,1,0,"-99","1910",0,0,0,0,0,1,0,0,2,0,-99,-99,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0","0","0","0",1,"Blacks",3,"0",0,"0",0,3,0,0,0,0
56003,"Coloreds",560,"South Africa","Sub-Saharan Africa",2006,4231837,47925669,0.0883,1,0,0,3,2,2,4,1,2,2,1,0,0,4,1,0,"-99","1910",0,0,0,0,0,1,0,0,2,0,-99,-99,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0","0","0","0",0,"0",0,"0",0,"0",0,-99,0,0,0,0
56004,"Europeans",560,"South Africa","Sub-Saharan Africa",2004,5328824,47032866,0.1133,1,1,0,3,3,1,5,0,0,0,1,3,1,5,3,3,"1902","1934",3,0,1,0,0,0,0,0,3,0,-99,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",1,"Blacks",3,"",0,"",0,2,0,0,0,0
56004,"Europeans",560,"South Africa","Sub-Saharan Africa",2005,4795828,47483447,0.101,1,1,0,3,3,1,5,0,0,0,1,3,1,5,3,3,"1902","1934",3,0,1,0,0,0,0,0,3,0,-99,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Orania town leaders; town dissidents",1,"-99","0","-99","0",1,"Blacks",3,"",0,"",0,3,0,0,0,0
56004,"Europeans",560,"South Africa","Sub-Saharan Africa",2006,4552939,47925669,0.095,1,1,0,3,3,1,5,0,0,0,1,3,1,5,3,3,"1902","1934",3,0,1,0,0,0,0,0,3,0,-99,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",1,"Blacks",3,"Coloreds",3,"",0,0,0,0,0,0
56005,"Xhosa",560,"South Africa","Sub-Saharan Africa",2004,7642841,47032866,0.1625,1,1,0,3,0,2,4,1,2,2,2,1,1,5,3,3,"1879","1910",1,0,0,-99,0,1,0,0,1,0,-99,-99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0","0","0","0",1,"Shangaan- speakers",5,"Sotho-speaking neighbors",5,"Mozambicans",5,0,0,0,0,0
56005,"Xhosa",560,"South Africa","Sub-Saharan Africa",2005,7716060,47483447,0.1625,1,1,0,3,0,2,4,1,2,2,2,1,1,5,3,3,"1879","1910",1,0,0,0,0,1,0,0,1,0,-99,-99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0","0","0","0",0,"0",0,"0",0,"0",0,0,0,0,0,0
56005,"Xhosa",560,"South Africa","Sub-Saharan Africa",2006,7787921,47925669,0.1625,1,1,0,3,0,2,4,1,2,2,2,1,1,5,3,3,"1879","1910",1,0,0,0,0,1,0,0,1,0,-99,-99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0","0","0","0",0,"0",0,"0",0,"0",0,0,0,0,0,0
56006,"Zulus",560,"South Africa","Sub-Saharan Africa",2004,9698177,47032866,0.2062,1,0,0,3,0,2,3,1,2,2,2,1,1,5,3,3,"1887","1934",3,0,0,0,0,1,0,0,2,0,-99,-99,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,0,0,0,4,0
56006,"Zulus",560,"South Africa","Sub-Saharan Africa",2005,9791087,47483447,0.2062,1,0,0,3,0,2,3,1,2,2,2,1,1,5,3,3,"1887","1934",3,0,0,0,0,1,0,0,2,0,-99,-99,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,3,0,0,0,0
56006,"Zulus",560,"South Africa","Sub-Saharan Africa",2006,9882273,47925669,0.2062,1,0,0,3,0,2,3,1,2,2,2,1,1,5,3,3,"1887","1934",3,0,0,0,0,1,0,0,2,0,-99,-99,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,3,0,0,0,0
56501,"Europeans",565,"Namibia","Sub-Saharan Africa",2004,86286,2006646,0.043,1,1,0,3,3,1,-99,0,0,0,1,3,0,1,1,0,"-99","1990",0,0,0,0,0,0,0,0,2,0,-99,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Blacks",1,"",0,"",0,1,0,3,0,0
56501,"Europeans",565,"Namibia","Sub-Saharan Africa",2005,87219,2028356,0.043,1,1,0,3,3,1,-99,0,0,0,1,3,0,1,1,0,"-99","1990",0,0,0,0,0,0,0,0,2,0,-99,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
56501,"Europeans",565,"Namibia","Sub-Saharan Africa",2006,88113,2049149,0.043,1,1,0,3,3,1,-99,0,0,0,1,3,0,1,1,0,"-99","1990",0,0,0,0,0,0,0,0,2,0,-99,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
56502,"San Bushmen",565,"Namibia","Sub-Saharan Africa",2004,60199,2006646,0.03,1,1,2,9,1,3,1,0,0,0,1,1,0.6,5,3,1,"1884","1990",0,0,0,0,3,3,0,1,1,0,-99,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
56502,"San Bushmen",565,"Namibia","Sub-Saharan Africa",2005,60851,2028356,0.03,1,1,2,9,1,3,1,0,0,0,1,1,0.6,5,3,1,"1884","1990",0,0,0,0,3,3,0,1,1,0,-99,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
56502,"San Bushmen",565,"Namibia","Sub-Saharan Africa",2006,61474,2049149,0.03,1,1,2,9,1,3,1,0,0,0,1,1,0.6,5,3,1,"1884","1990",0,0,0,0,3,3,0,1,1,0,-99,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,1,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
56503,"Basters",565,"Namibia","Sub-Saharan Africa",2004,30300,2006646,0.0151,0,1,0,3,2,3,4,1,3,3,1,1,5,1,3,3,"1990","1990",3,0,0,0,0,-99,0,0,2,0,-99,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0","0","0","0",0,"0",0,"0",0,"0",0,0,0,0,0,0
56503,"Basters",565,"Namibia","Sub-Saharan Africa",2005,29208,2028356,0.0144,0,1,0,3,2,3,4,1,3,3,1,1,5,1,3,3,"1990","1990",3,0,0,0,0,-99,0,0,2,0,-99,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0","0","0","0",0,"0",0,"0",0,"0",0,0,0,0,0,0
